lfdb_id,lectin,glycotoucan_id,iupac_name,glycan_class,mass_Da,Ka_x10e4_per_M,source
LfDB0159,Conarva (ConA-like),G24673RP,Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,polysaccharide,1074.4,9.337,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G09362PR,GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,polysaccharide,1115.42,8.977,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G38426SE,,unknown,,8.446,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G49859TR,Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,polysaccharide,1001.38,6.498,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G74609HP,Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,polysaccharide,855.32,5.086,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G55979JS,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,polysaccharide,2881.03,4.653,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G53238US,Glc(a1-4)Glc(a1-4)Glc-ol,oligosaccharide,506.18,4.443,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G69180XT,Gal(b1-3)Gal(b1-4)Glc-ol,oligosaccharide,506.18,4.353,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G36876NJ,Gal(b1-3)Gal(b1-3)Gal(b1-3)Gal(b1-4)Glc-ol,polysaccharide,830.29,3.784,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G77495MG,Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,oligosaccharide,709.26,3.530,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G59707MY,Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc-ol,oligosaccharide,677.27,3.495,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G53812EH,Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,polysaccharide,855.32,3.345,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G97691ZT,Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc-ol,oligosaccharide,652.24,3.344,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G91556EH,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc-ol,oligosaccharide,822.31,3.317,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G58350LJ,Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,polysaccharide,2007.74,3.099,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G55601IV,Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,polysaccharide,1001.38,3.025,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G87832BF,Gal(b1-3)Gal(b1-3)Gal(b1-3)Gal(b1-3)Gal(b1-4)Glc-ol,polysaccharide,992.34,3.010,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G25268QT,Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc-ol,oligosaccharide,709.26,2.997,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G08453FV,GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,polysaccharide,1204.46,2.901,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G35442CG,Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,polysaccharide,1560.55,2.848,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G06212IB,GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc-ol,polysaccharide,1058.4,2.742,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G99242KO,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3)Gal(b1-4)[Neu5Ac(a2-6)]GlcNAc(b1-4)]Man(a1-3)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,polysaccharide,3172.12,2.514,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G37918PT,GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc-ol,oligosaccharide,693.27,2.460,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G25132GJ,Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,polysaccharide,2153.8,2.356,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G52751JW,Gal(a1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,polysaccharide,871.32,2.150,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G70374BH,GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc-ol,polysaccharide,1626.61,2.106,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G51497IR,GalNAc(a1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc-ol,polysaccharide,912.34,1.930,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G76320TN,,unknown,,1.806,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G35223CU,GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc-ol,oligosaccharide,709.26,1.604,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G88502NV,Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]Glc-ol,polysaccharide,798.3,1.573,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G84053BQ,GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc-ol,polysaccharide,1464.56,1.515,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G86906WK,Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc-ol,polysaccharide,855.32,1.481,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G49017YR,Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc-ol,polysaccharide,1115.42,1.471,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G65070LF,Fuc(a1-2)Gal(b1-4)Glc-ol,oligosaccharide,490.19,1.034,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G98490BN,Gal(b1-4)GlcNAc(b1-2)[Gal(b1-3)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,polysaccharide,2007.74,0.854,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G78603EO,GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc-ol,oligosaccharide,629.26,0.824,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G59487HS,Gal(b1-3)Gal(b1-3)Gal(b1-4)Glc-ol,oligosaccharide,668.24,0.592,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G92133LY,Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc-ol,polysaccharide,1845.69,0.505,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G09126MW,Gal(b1-4)GlcNAc-ol,disaccharide,385.16,0.317,LfDB/FAC/GlyCosmos
LfDB0159,Conarva (ConA-like),G76283HO,Gal(a1-4)Gal(b1-4)Glc-ol,oligosaccharide,506.18,0.035,LfDB/FAC/GlyCosmos
