lfdb_id,lectin,glycotoucan_id,iupac_name,glycan_class,mass_Da,Ka_x10e4_per_M,source
LfDB0166,SBA,G32915BP,Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc-ol,polysaccharide,1626.61,4.851,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G26039ES,Gal(b1-4)Glc-ol,disaccharide,344.13,4.796,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G37918PT,GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc-ol,oligosaccharide,693.27,4.501,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G55979JS,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,polysaccharide,2881.03,4.228,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G99242KO,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3)Gal(b1-4)[Neu5Ac(a2-6)]GlcNAc(b1-4)]Man(a1-3)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,polysaccharide,3172.12,4.182,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G48493JV,Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc-ol,oligosaccharide,750.29,4.039,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G53858MF,GlcNAc(b1-2)[Gal(b1-3)GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,polysaccharide,1683.63,3.955,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G52751JW,Gal(a1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,polysaccharide,871.32,3.897,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G36876NJ,Gal(b1-3)Gal(b1-3)Gal(b1-3)Gal(b1-4)Glc-ol,polysaccharide,830.29,3.838,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G69180XT,Gal(b1-3)Gal(b1-4)Glc-ol,oligosaccharide,506.18,3.759,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G75829VK,Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc-ol,oligosaccharide,709.26,3.749,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G06212IB,GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc-ol,polysaccharide,1058.4,3.737,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G06550JR,GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,polysaccharide,1480.55,3.724,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G09675DY,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,polysaccharide,2224.8,3.654,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G70374BH,GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc-ol,polysaccharide,1626.61,3.619,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G07990UY,Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,polysaccharide,1933.7,3.614,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G16276IK,Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc-ol,polysaccharide,1423.53,3.568,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G65070LF,Fuc(a1-2)Gal(b1-4)Glc-ol,oligosaccharide,490.19,3.468,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G09362PR,GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,polysaccharide,1115.42,3.441,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G83131MU,Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,polysaccharide,1277.48,3.375,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G49017YR,Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc-ol,polysaccharide,1115.42,3.360,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G50205RT,GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-4)][Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,polysaccharide,1683.63,3.288,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G87832BF,Gal(b1-3)Gal(b1-3)Gal(b1-3)Gal(b1-3)Gal(b1-4)Glc-ol,polysaccharide,992.34,3.226,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G69176ID,Gal(b1-3)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,polysaccharide,1074.4,3.214,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G88981LD,Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,polysaccharide,1017.37,3.204,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G57641IF,Neu5Ac(a2-8)Neu5Ac(a2-3)[Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc-ol,oligosaccharide,1291.45,3.185,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G25268QT,Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc-ol,oligosaccharide,709.26,3.178,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G92133LY,Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc-ol,polysaccharide,1845.69,3.106,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G01434UY,Neu5Ac(a2-3)[Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc-ol,oligosaccharide,1000.36,3.051,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G13947MP,Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,oligosaccharide,750.29,2.943,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G77712UR,Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc-ol,polysaccharide,1058.4,2.942,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G77495MG,Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,oligosaccharide,709.26,2.863,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G78513KA,Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-2)[GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc-ol,polysaccharide,2194.82,2.671,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G79446WY,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,polysaccharide,1933.7,2.446,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G84170WO,Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,polysaccharide,1722.61,2.239,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G08453FV,GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,polysaccharide,1204.46,2.224,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G24673RP,Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,polysaccharide,1074.4,2.213,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G75367YS,GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-2)[GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc-ol,polysaccharide,1870.72,2.160,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G97691ZT,Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)Glc-ol,oligosaccharide,652.24,2.136,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G33192XL,Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc-ol,polysaccharide,1261.48,2.134,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G13974DV,Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,polysaccharide,1236.45,2.112,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G21251LN,GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-4)][GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,polysaccharide,1521.58,2.070,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G13869TL,Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,polysaccharide,1560.55,2.036,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G79890BQ,Neu5Ac(a2-8)Neu5Ac(a2-3)[Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc-ol,oligosaccharide,1873.65,2.008,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G70358QM,Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,polysaccharide,1722.61,1.960,LfDB/FAC/GlyCosmos
